mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 -0.624000 13.710000 -1.000000 1.000000 0.000000 206.775093 1.590062e+00 0 0 0 176.998394 2.549241e-01 7.341927e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 130.999
125.000000 375.000000 -0.624000 14.080000 -1.000000 1.000000 0.000000 208.210597 1.684211e+00 0 0 0 176.998394 2.676495e-01 7.743551e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 132.434
125.000000 375.000000 -0.624000 14.450000 -1.000000 1.000000 0.000000 209.703116 1.780870e+00 0 0 0 176.998394 2.806857e-01 8.155872e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 133.927
125.000000 375.000000 -0.624000 14.820000 -1.000000 1.000000 0.000000 211.243936 1.878899e+00 0 0 0 176.998394 2.940328e-01 8.578887e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 135.467
125.000000 375.000000 -0.624000 15.190000 -1.000000 1.000000 0.000000 212.831740 1.980658e+00 0 0 0 176.998394 3.076908e-01 9.012598e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 137.055
125.000000 375.000000 -0.624000 15.560000 -1.000000 1.000000 0.000000 214.456760 2.085540e+00 0 0 0 176.998394 3.216597e-01 9.457003e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 138.68
125.000000 375.000000 -0.624000 15.930000 -1.000000 1.000000 0.000000 216.111980 2.192719e+00 0 0 0 176.998394 3.359394e-01 9.912104e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 140.336
125.000000 375.000000 -0.624000 16.300000 -1.000000 1.000000 0.000000 217.790371 2.303712e+00 0 0 0 176.998394 3.505300e-01 1.037790e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 142.014
125.000000 375.000000 -0.624000 16.670000 -1.000000 1.000000 0.000000 219.485005 2.415094e+00 0 0 0 176.998394 3.654315e-01 1.085439e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 143.709
125.000000 375.000000 -0.624000 17.040000 -1.000000 1.000000 0.000000 221.148217 2.531520e+00 0 0 0 176.998394 3.806438e-01 1.134158e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 145.372
